"ParkName","ParkType","Region","State","Year","Month","lat","long","cost","logVisits","laglogVisits","laglogVisitsYear"
"Big Bend NP","National Park","Intermountain ","TX",2015,"11",29.29817767,-103.2297897,25,10.6616731292753,10.0535441487428,9.75091895389152
"Big Bend NP","National Park","Intermountain ","TX",2015,"12",29.29817767,-103.2297897,25,10.2947861207267,10.6616731292753,9.96993050908484
"Big Bend NP","National Park","Intermountain ","TX",2016,"1",29.29817767,-103.2297897,25,10.5109951420504,10.2947861207267,10.3188369827183
"Big Bend NP","National Park","Intermountain ","TX",2016,"2",29.29817767,-103.2297897,25,10.6959595706396,10.5109951420504,10.5764320257786
"Big Bend NP","National Park","Intermountain ","TX",2016,"3",29.29817767,-103.2297897,25,10.9085763975691,10.6959595706396,11.1315625512875
"Big Bend NP","National Park","Intermountain ","TX",2016,"4",29.29817767,-103.2297897,25,10.5262390924741,10.9085763975691,10.6903072089587
"Big Bend NP","National Park","Intermountain ","TX",2016,"5",29.29817767,-103.2297897,25,10.6197651504849,10.5262390924741,10.3322784859478
"Big Bend NP","National Park","Intermountain ","TX",2016,"6",29.29817767,-103.2297897,25,9.83258213902035,10.6197651504849,9.72304423075395
"Big Bend NP","National Park","Intermountain ","TX",2016,"7",29.29817767,-103.2297897,25,9.69066555029379,9.83258213902035,10.0383680347299
"Big Bend NP","National Park","Intermountain ","TX",2016,"8",29.29817767,-103.2297897,25,9.68936568319238,9.69066555029379,9.77354969542174
"Big Bend NP","National Park","Intermountain ","TX",2016,"9",29.29817767,-103.2297897,25,9.82048630603272,9.68936568319238,9.72190572207717
"Big Bend NP","National Park","Intermountain ","TX",2016,"10",29.29817767,-103.2297897,25,10.1964183264236,9.82048630603272,10.0535441487428
"Big Bend NP","National Park","Intermountain ","TX",2016,"11",29.29817767,-103.2297897,25,10.7242360776898,10.1964183264236,10.6616731292753
"Big Bend NP","National Park","Intermountain ","TX",2016,"12",29.29817767,-103.2297897,25,10.4026858400611,10.7242360776898,10.2947861207267
"Big Hole NB","National Battlefield","Pacific West ","MT",2010,"1",45.64647324,-113.6458443,0,6.19236248947487,NA,NA
"Big Hole NB","National Battlefield","Pacific West ","MT",2010,"2",45.64647324,-113.6458443,0,6.0282785202307,6.19236248947487,NA
"Big Hole NB","National Battlefield","Pacific West ","MT",2010,"3",45.64647324,-113.6458443,0,6.60800062529609,6.0282785202307,NA
"Big Hole NB","National Battlefield","Pacific West ","MT",2010,"4",45.64647324,-113.6458443,0,7.03702761468628,6.60800062529609,NA
"Big Hole NB","National Battlefield","Pacific West ","MT",2010,"5",45.64647324,-113.6458443,0,8.68996933536666,7.03702761468628,NA
"Big Hole NB","National Battlefield","Pacific West ","MT",2010,"6",45.64647324,-113.6458443,0,8.72062371142043,8.68996933536666,NA
"Big Hole NB","National Battlefield","Pacific West ","MT",2010,"7",45.64647324,-113.6458443,0,9.45171669155145,8.72062371142043,NA
"Big Hole NB","National Battlefield","Pacific West ","MT",2010,"8",45.64647324,-113.6458443,0,8.98607118737446,9.45171669155145,NA
"Big Hole NB","National Battlefield","Pacific West ","MT",2010,"9",45.64647324,-113.6458443,0,8.81045964216192,8.98607118737446,NA
"Big Hole NB","National Battlefield","Pacific West ","MT",2010,"10",45.64647324,-113.6458443,0,7.39079852173568,8.81045964216192,NA
"Big Hole NB","National Battlefield","Pacific West ","MT",2010,"11",45.64647324,-113.6458443,0,6.51323011091231,7.39079852173568,NA
"Big Hole NB","National Battlefield","Pacific West ","MT",2010,"12",45.64647324,-113.6458443,0,5.34233425196481,6.51323011091231,NA
"Big Hole NB","National Battlefield","Pacific West ","MT",2011,"1",45.64647324,-113.6458443,0,5.40267738187228,5.34233425196481,6.19236248947487
"Big Hole NB","National Battlefield","Pacific West ","MT",2011,"2",45.64647324,-113.6458443,0,5.63121178182137,5.40267738187228,6.0282785202307
"Big Hole NB","National Battlefield","Pacific West ","MT",2011,"3",45.64647324,-113.6458443,0,5.95583736946483,5.63121178182137,6.60800062529609
"Big Hole NB","National Battlefield","Pacific West ","MT",2011,"4",45.64647324,-113.6458443,0,6.20050917404269,5.95583736946483,7.03702761468628
"Big Hole NB","National Battlefield","Pacific West ","MT",2011,"5",45.64647324,-113.6458443,0,8.26255897301066,6.20050917404269,8.68996933536666
"Big Hole NB","National Battlefield","Pacific West ","MT",2011,"6",45.64647324,-113.6458443,0,8.3841188371909,8.26255897301066,8.72062371142043
"Big Hole NB","National Battlefield","Pacific West ","MT",2011,"7",45.64647324,-113.6458443,0,9.4731660684291,8.3841188371909,9.45171669155145
"Big Hole NB","National Battlefield","Pacific West ","MT",2011,"8",45.64647324,-113.6458443,0,8.91126025457203,9.4731660684291,8.98607118737446
"Big Hole NB","National Battlefield","Pacific West ","MT",2011,"9",45.64647324,-113.6458443,0,8.40200678160712,8.91126025457203,8.81045964216192
"Big Hole NB","National Battlefield","Pacific West ","MT",2011,"10",45.64647324,-113.6458443,0,7.05185562295589,8.40200678160712,7.39079852173568
"Big Hole NB","National Battlefield","Pacific West ","MT",2011,"11",45.64647324,-113.6458443,0,5.95324333428778,7.05185562295589,6.51323011091231
"Big Hole NB","National Battlefield","Pacific West ","MT",2011,"12",45.64647324,-113.6458443,0,5.52942908751142,5.95324333428778,5.34233425196481
"Big Hole NB","National Battlefield","Pacific West ","MT",2012,"1",45.64647324,-113.6458443,0,5.8406416573734,5.52942908751142,5.40267738187228
"Big Hole NB","National Battlefield","Pacific West ","MT",2012,"2",45.64647324,-113.6458443,0,6.05443934626937,5.8406416573734,5.63121178182137
"Big Hole NB","National Battlefield","Pacific West ","MT",2012,"3",45.64647324,-113.6458443,0,6.19644412779452,6.05443934626937,5.95583736946483
"Big Hole NB","National Battlefield","Pacific West ","MT",2012,"4",45.64647324,-113.6458443,0,7.01031186730723,6.19644412779452,6.20050917404269
"Big Hole NB","National Battlefield","Pacific West ","MT",2012,"5",45.64647324,-113.6458443,0,8.29179710504873,7.01031186730723,8.26255897301066
"Big Hole NB","National Battlefield","Pacific West ","MT",2012,"6",45.64647324,-113.6458443,0,8.52377150677636,8.29179710504873,8.3841188371909
"Big Hole NB","National Battlefield","Pacific West ","MT",2012,"7",45.64647324,-113.6458443,0,9.18972941807206,8.52377150677636,9.4731660684291
"Big Hole NB","National Battlefield","Pacific West ","MT",2012,"8",45.64647324,-113.6458443,0,9.03765226415047,9.18972941807206,8.91126025457203
"Big Hole NB","National Battlefield","Pacific West ","MT",2012,"9",45.64647324,-113.6458443,0,8.26898820950666,9.03765226415047,8.40200678160712
"Big Hole NB","National Battlefield","Pacific West ","MT",2012,"10",45.64647324,-113.6458443,0,6.97541392745595,8.26898820950666,7.05185562295589
"Big Hole NB","National Battlefield","Pacific West ","MT",2012,"11",45.64647324,-113.6458443,0,5.90536184805457,6.97541392745595,5.95324333428778
"Big Hole NB","National Battlefield","Pacific West ","MT",2012,"12",45.64647324,-113.6458443,0,5.62762111369064,5.90536184805457,5.52942908751142
"Big Hole NB","National Battlefield","Pacific West ","MT",2013,"1",45.64647324,-113.6458443,0,5.62401750618734,5.62762111369064,5.8406416573734
"Big Hole NB","National Battlefield","Pacific West ","MT",2013,"2",45.64647324,-113.6458443,0,6.08449941307517,5.62401750618734,6.05443934626937
"Big Hole NB","National Battlefield","Pacific West ","MT",2013,"3",45.64647324,-113.6458443,0,6.35437004079735,6.08449941307517,6.19644412779452
"Big Hole NB","National Battlefield","Pacific West ","MT",2013,"4",45.64647324,-113.6458443,0,6.64248680136726,6.35437004079735,7.01031186730723
"Big Hole NB","National Battlefield","Pacific West ","MT",2013,"5",45.64647324,-113.6458443,0,8.45297461908959,6.64248680136726,8.29179710504873
"Big Hole NB","National Battlefield","Pacific West ","MT",2013,"6",45.64647324,-113.6458443,0,8.64646552712038,8.45297461908959,8.52377150677636
"Big Hole NB","National Battlefield","Pacific West ","MT",2013,"7",45.64647324,-113.6458443,0,9.26653165162593,8.64646552712038,9.18972941807206
"Big Hole NB","National Battlefield","Pacific West ","MT",2013,"8",45.64647324,-113.6458443,0,9.09223228349585,9.26653165162593,9.03765226415047
"Big Hole NB","National Battlefield","Pacific West ","MT",2013,"9",45.64647324,-113.6458443,0,8.52377150677636,9.09223228349585,8.26898820950666
"Big Hole NB","National Battlefield","Pacific West ","MT",2013,"10",45.64647324,-113.6458443,0,6.10255859461357,8.52377150677636,6.97541392745595
"Big Hole NB","National Battlefield","Pacific West ","MT",2013,"11",45.64647324,-113.6458443,0,6.04973345523196,6.10255859461357,5.90536184805457
"Big Hole NB","National Battlefield","Pacific West ","MT",2013,"12",45.64647324,-113.6458443,0,5.70044357339069,6.04973345523196,5.62762111369064
"Big Hole NB","National Battlefield","Pacific West ","MT",2014,"1",45.64647324,-113.6458443,0,5.64897423816121,5.70044357339069,5.62401750618734
"Big Hole NB","National Battlefield","Pacific West ","MT",2014,"2",45.64647324,-113.6458443,0,5.72031177660741,5.64897423816121,6.08449941307517
"Big Hole NB","National Battlefield","Pacific West ","MT",2014,"3",45.64647324,-113.6458443,0,6.01859321449623,5.72031177660741,6.35437004079735
"Big Hole NB","National Battlefield","Pacific West ","MT",2014,"4",45.64647324,-113.6458443,0,6.72503364216684,6.01859321449623,6.64248680136726
"Big Hole NB","National Battlefield","Pacific West ","MT",2014,"5",45.64647324,-113.6458443,0,8.53503310954457,6.72503364216684,8.45297461908959
"Big Hole NB","National Battlefield","Pacific West ","MT",2014,"6",45.64647324,-113.6458443,0,8.80146947073318,8.53503310954457,8.64646552712038
"Big Hole NB","National Battlefield","Pacific West ","MT",2014,"7",45.64647324,-113.6458443,0,8.80402490241318,8.80146947073318,9.26653165162593
"Big Hole NB","National Battlefield","Pacific West ","MT",2014,"8",45.64647324,-113.6458443,0,9.25004173882773,8.80402490241318,9.09223228349585
"Big Hole NB","National Battlefield","Pacific West ","MT",2014,"9",45.64647324,-113.6458443,0,8.37309184744198,9.25004173882773,8.52377150677636
"Big Hole NB","National Battlefield","Pacific West ","MT",2014,"10",45.64647324,-113.6458443,0,7.27100853828099,8.37309184744198,6.10255859461357
"Big Hole NB","National Battlefield","Pacific West ","MT",2014,"11",45.64647324,-113.6458443,0,5.87211778947542,7.27100853828099,6.04973345523196
"Big Hole NB","National Battlefield","Pacific West ","MT",2014,"12",45.64647324,-113.6458443,0,5.4971682252932,5.87211778947542,5.70044357339069
"Big Hole NB","National Battlefield","Pacific West ","MT",2015,"1",45.64647324,-113.6458443,0,6.04263283368238,5.4971682252932,5.64897423816121
"Big Hole NB","National Battlefield","Pacific West ","MT",2015,"2",45.64647324,-113.6458443,0,6.20859002609663,6.04263283368238,5.72031177660741
"Big Hole NB","National Battlefield","Pacific West ","MT",2015,"3",45.64647324,-113.6458443,0,6.71295620067707,6.20859002609663,6.01859321449623
"Big Hole NB","National Battlefield","Pacific West ","MT",2015,"4",45.64647324,-113.6458443,0,6.83410873881384,6.71295620067707,6.72503364216684
"Big Hole NB","National Battlefield","Pacific West ","MT",2015,"5",45.64647324,-113.6458443,0,8.60245303536706,6.83410873881384,8.53503310954457
"Big Hole NB","National Battlefield","Pacific West ","MT",2015,"6",45.64647324,-113.6458443,0,8.80612448326845,8.60245303536706,8.80146947073318
"Big Hole NB","National Battlefield","Pacific West ","MT",2015,"7",45.64647324,-113.6458443,0,9.11140362411616,8.80612448326845,8.80402490241318
"Big Hole NB","National Battlefield","Pacific West ","MT",2015,"8",45.64647324,-113.6458443,0,8.9274468162562,9.11140362411616,9.25004173882773
"Big Hole NB","National Battlefield","Pacific West ","MT",2015,"9",45.64647324,-113.6458443,0,8.67726913926287,8.9274468162562,8.37309184744198
"Big Hole NB","National Battlefield","Pacific West ","MT",2015,"10",45.64647324,-113.6458443,0,7.43425738213314,8.67726913926287,7.27100853828099
"Big Hole NB","National Battlefield","Pacific West ","MT",2015,"11",45.64647324,-113.6458443,0,5.95324333428778,7.43425738213314,5.87211778947542
"Big Hole NB","National Battlefield","Pacific West ","MT",2015,"12",45.64647324,-113.6458443,0,5.44241771052179,5.95324333428778,5.4971682252932
"Big Hole NB","National Battlefield","Pacific West ","MT",2016,"1",45.64647324,-113.6458443,0,5.96870755998537,5.44241771052179,6.04263283368238
"Big Hole NB","National Battlefield","Pacific West ","MT",2016,"2",45.64647324,-113.6458443,0,6.07073772800249,5.96870755998537,6.20859002609663
"Big Hole NB","National Battlefield","Pacific West ","MT",2016,"3",45.64647324,-113.6458443,0,6.51323011091231,6.07073772800249,6.71295620067707
"Big Hole NB","National Battlefield","Pacific West ","MT",2016,"4",45.64647324,-113.6458443,0,7.0825485693553,6.51323011091231,6.83410873881384
"Big Hole NB","National Battlefield","Pacific West ","MT",2016,"5",45.64647324,-113.6458443,0,8.85936344915209,7.0825485693553,8.60245303536706
"Big Hole NB","National Battlefield","Pacific West ","MT",2016,"6",45.64647324,-113.6458443,0,8.80207133653528,8.85936344915209,8.80612448326845
"Big Hole NB","National Battlefield","Pacific West ","MT",2016,"7",45.64647324,-113.6458443,0,9.13550906135318,8.80207133653528,9.11140362411616
"Big Hole NB","National Battlefield","Pacific West ","MT",2016,"8",45.64647324,-113.6458443,0,8.97676762517143,9.13550906135318,8.9274468162562
"Big Hole NB","National Battlefield","Pacific West ","MT",2016,"9",45.64647324,-113.6458443,0,8.6978466911095,8.97676762517143,8.67726913926287
"Big Hole NB","National Battlefield","Pacific West ","MT",2016,"10",45.64647324,-113.6458443,0,7.2152399787301,8.6978466911095,7.43425738213314
"Big Hole NB","National Battlefield","Pacific West ","MT",2016,"11",45.64647324,-113.6458443,0,6.49978704065585,7.2152399787301,5.95324333428778
"Big Hole NB","National Battlefield","Pacific West ","MT",2016,"12",45.64647324,-113.6458443,0,5.3890717298165,6.49978704065585,5.44241771052179
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2010,"1",45.13154227,-108.1443943,5,8.66613030419061,NA,NA
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2010,"2",45.13154227,-108.1443943,5,8.3696208269491,8.66613030419061,NA
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2010,"3",45.13154227,-108.1443943,5,8.98469369044386,8.3696208269491,NA
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2010,"4",45.13154227,-108.1443943,5,9.53314824640334,8.98469369044386,NA
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2010,"5",45.13154227,-108.1443943,5,10.1869733328565,9.53314824640334,NA
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2010,"6",45.13154227,-108.1443943,5,10.535344264653,10.1869733328565,NA
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2010,"7",45.13154227,-108.1443943,5,10.9747115151076,10.535344264653,NA
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2010,"8",45.13154227,-108.1443943,5,10.8038318125806,10.9747115151076,NA
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2010,"9",45.13154227,-108.1443943,5,10.320584744874,10.8038318125806,NA
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2010,"10",45.13154227,-108.1443943,5,9.34783888516182,10.320584744874,NA
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2010,"11",45.13154227,-108.1443943,5,8.90191122637961,9.34783888516182,NA
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2010,"12",45.13154227,-108.1443943,5,8.66664714458457,8.90191122637961,NA
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2011,"1",45.13154227,-108.1443943,5,8.47928361834302,8.66664714458457,8.66613030419061
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2011,"2",45.13154227,-108.1443943,5,8.37632063253482,8.47928361834302,8.3696208269491
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2011,"3",45.13154227,-108.1443943,5,8.85137709751944,8.37632063253482,8.98469369044386
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2011,"4",45.13154227,-108.1443943,5,9.47616019757083,8.85137709751944,9.53314824640334
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2011,"5",45.13154227,-108.1443943,5,9.96979014179019,9.47616019757083,10.1869733328565
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2011,"6",45.13154227,-108.1443943,5,9.82233172557512,9.96979014179019,10.535344264653
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2011,"7",45.13154227,-108.1443943,5,10.6489662383562,9.82233172557512,10.9747115151076
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2011,"8",45.13154227,-108.1443943,5,10.6489662383562,10.6489662383562,10.8038318125806
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2011,"9",45.13154227,-108.1443943,5,10.0788684116508,10.6489662383562,10.320584744874
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2011,"10",45.13154227,-108.1443943,5,9.36768594269996,10.0788684116508,9.34783888516182
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2011,"11",45.13154227,-108.1443943,5,8.65556286068101,9.36768594269996,8.90191122637961
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2011,"12",45.13154227,-108.1443943,5,8.77121506237538,8.65556286068101,8.66664714458457
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2012,"1",45.13154227,-108.1443943,5,8.63817111796914,8.77121506237538,8.47928361834302
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2012,"2",45.13154227,-108.1443943,5,8.70731756027321,8.63817111796914,8.37632063253482
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2012,"3",45.13154227,-108.1443943,5,9.4054136126953,8.70731756027321,8.85137709751944
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2012,"4",45.13154227,-108.1443943,5,9.65566701350948,9.4054136126953,9.47616019757083
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2012,"5",45.13154227,-108.1443943,5,10.0241553122611,9.65566701350948,9.96979014179019
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2012,"6",45.13154227,-108.1443943,5,10.7017827261726,10.0241553122611,9.82233172557512
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2012,"7",45.13154227,-108.1443943,5,10.7232233301956,10.7017827261726,10.6489662383562
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2012,"8",45.13154227,-108.1443943,5,10.6552809285288,10.7232233301956,10.6489662383562
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2012,"9",45.13154227,-108.1443943,5,10.240780880541,10.6552809285288,10.0788684116508
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2012,"10",45.13154227,-108.1443943,5,9.21900274505484,10.240780880541,9.36768594269996
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2012,"11",45.13154227,-108.1443943,5,9.0079793598445,9.21900274505484,8.65556286068101
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2012,"12",45.13154227,-108.1443943,5,8.57489590154453,9.0079793598445,8.77121506237538
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2013,"1",45.13154227,-108.1443943,5,8.44311598801992,8.57489590154453,8.63817111796914
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2013,"2",45.13154227,-108.1443943,5,8.33278946841796,8.44311598801992,8.70731756027321
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2013,"3",45.13154227,-108.1443943,5,9.19532825185568,8.33278946841796,9.4054136126953
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2013,"4",45.13154227,-108.1443943,5,9.82487715195422,9.19532825185568,9.65566701350948
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2013,"5",45.13154227,-108.1443943,5,10.2604274613686,9.82487715195422,10.0241553122611
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2013,"6",45.13154227,-108.1443943,5,10.6863611709699,10.2604274613686,10.7017827261726
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2013,"7",45.13154227,-108.1443943,5,10.6509808628362,10.6863611709699,10.7232233301956
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2013,"8",45.13154227,-108.1443943,5,10.6470664063948,10.6509808628362,10.6552809285288
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2013,"9",45.13154227,-108.1443943,5,10.1255505202301,10.6470664063948,10.240780880541
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2013,"10",45.13154227,-108.1443943,5,9.36657459400682,10.1255505202301,9.21900274505484
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2013,"11",45.13154227,-108.1443943,5,8.87752145385287,9.36657459400682,9.0079793598445
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2013,"12",45.13154227,-108.1443943,5,8.27614021955846,8.87752145385287,8.57489590154453
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2014,"1",45.13154227,-108.1443943,5,8.28349412616251,8.27614021955846,8.44311598801992
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2014,"2",45.13154227,-108.1443943,5,7.85049318087114,8.28349412616251,8.33278946841796
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2014,"3",45.13154227,-108.1443943,5,8.84375938191798,7.85049318087114,9.19532825185568
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2014,"4",45.13154227,-108.1443943,5,9.3722891389622,8.84375938191798,9.82487715195422
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2014,"5",45.13154227,-108.1443943,5,10.1322552586006,9.3722891389622,10.2604274613686
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2014,"6",45.13154227,-108.1443943,5,10.294583246677,10.1322552586006,10.6863611709699
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2014,"7",45.13154227,-108.1443943,5,10.9127038049917,10.294583246677,10.6509808628362
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2014,"8",45.13154227,-108.1443943,5,10.7657443959178,10.9127038049917,10.6470664063948
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2014,"9",45.13154227,-108.1443943,5,9.91086030686554,10.7657443959178,10.1255505202301
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2014,"10",45.13154227,-108.1443943,5,9.41889806496197,9.91086030686554,9.36657459400682
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2014,"11",45.13154227,-108.1443943,5,8.45212119467252,9.41889806496197,8.87752145385287
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2014,"12",45.13154227,-108.1443943,5,8.47156801338996,8.45212119467252,8.27614021955846
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2015,"1",45.13154227,-108.1443943,5,8.73793385811414,8.47156801338996,8.28349412616251
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2015,"2",45.13154227,-108.1443943,5,8.44225410475174,8.73793385811414,7.85049318087114
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2015,"3",45.13154227,-108.1443943,5,9.08477714900084,8.44225410475174,8.84375938191798
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2015,"4",45.13154227,-108.1443943,5,9.4136076932856,9.08477714900084,9.3722891389622
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2015,"5",45.13154227,-108.1443943,5,10.1662363584427,9.4136076932856,10.1322552586006
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2015,"6",45.13154227,-108.1443943,5,10.6721827393314,10.1662363584427,10.294583246677
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2015,"7",45.13154227,-108.1443943,5,10.7845448116386,10.6721827393314,10.9127038049917
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2015,"8",45.13154227,-108.1443943,5,10.7500851678089,10.7845448116386,10.7657443959178
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2015,"9",45.13154227,-108.1443943,5,10.0390231853288,10.7500851678089,9.91086030686554
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2015,"10",45.13154227,-108.1443943,5,9.47139608836025,10.0390231853288,9.41889806496197
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2015,"11",45.13154227,-108.1443943,5,8.76592651372944,9.47139608836025,8.45212119467252
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2015,"12",45.13154227,-108.1443943,5,8.8373908555447,8.76592651372944,8.47156801338996
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2016,"1",45.13154227,-108.1443943,5,8.5039052970893,8.8373908555447,8.73793385811414
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2016,"2",45.13154227,-108.1443943,5,8.85666093701725,8.5039052970893,8.44225410475174
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2016,"3",45.13154227,-108.1443943,5,9.08500388066489,8.85666093701725,9.08477714900084
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2016,"4",45.13154227,-108.1443943,5,9.717699996099,9.08500388066489,9.4136076932856
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2016,"5",45.13154227,-108.1443943,5,10.1760686774527,9.717699996099,10.1662363584427
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2016,"6",45.13154227,-108.1443943,5,10.513253124157,10.1760686774527,10.6721827393314
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2016,"7",45.13154227,-108.1443943,5,11.0477103524563,10.513253124157,10.7845448116386
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2016,"8",45.13154227,-108.1443943,5,10.5753089463813,11.0477103524563,10.7500851678089
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2016,"9",45.13154227,-108.1443943,5,10.2336182957527,10.5753089463813,10.0390231853288
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2016,"10",45.13154227,-108.1443943,5,9.46242117318499,10.2336182957527,9.47139608836025
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2016,"11",45.13154227,-108.1443943,5,9.12717613071541,9.46242117318499,8.76592651372944
"Bighorn Canyon NRA","National Recreation Area","Intermountain ","MT",2016,"12",45.13154227,-108.1443943,5,8.88128059507042,9.12717613071541,8.8373908555447
"Biscayne NP","National Park","Southeast ","FL",2010,"1",25.490587,-80.21023851,0,9.77201118974774,NA,NA
"Biscayne NP","National Park","Southeast ","FL",2010,"2",25.490587,-80.21023851,0,9.81912720391805,9.77201118974774,NA
"Biscayne NP","National Park","Southeast ","FL",2010,"3",25.490587,-80.21023851,0,10.2962388482242,9.81912720391805,NA
"Biscayne NP","National Park","Southeast ","FL",2010,"4",25.490587,-80.21023851,0,10.7492270564592,10.2962388482242,NA
"Biscayne NP","National Park","Southeast ","FL",2010,"5",25.490587,-80.21023851,0,11.0101506793939,10.7492270564592,NA
"Biscayne NP","National Park","Southeast ","FL",2010,"6",25.490587,-80.21023851,0,11.0318042639106,11.0101506793939,NA
"Biscayne NP","National Park","Southeast ","FL",2010,"7",25.490587,-80.21023851,0,10.9982926028613,11.0318042639106,NA
"Biscayne NP","National Park","Southeast ","FL",2010,"8",25.490587,-80.21023851,0,10.9006575651359,10.9982926028613,NA
"Biscayne NP","National Park","Southeast ","FL",2010,"9",25.490587,-80.21023851,0,10.3941206730142,10.9006575651359,NA
"Biscayne NP","National Park","Southeast ","FL",2010,"10",25.490587,-80.21023851,0,10.6697225422032,10.3941206730142,NA
"Biscayne NP","National Park","Southeast ","FL",2010,"11",25.490587,-80.21023851,0,10.0477177582074,10.6697225422032,NA
